time,price,split,stable_state,stable_b_ST,candidate_state,belief_gap,path_context_6h,path_label_6h,path_context_12h,path_label_12h,path_context_24h,path_label_24h,path_context_48h,path_label_48h,plie_direction,plie_reliability,plie_intensity,e_cascade,e_rejection,e_rha_strict,e_absorption,e_active,e_quiet,e_low_vol,e_range_compression,e_trend_strength,e_conflict,e_quality_bad,top_evidence_features,stable_b_VT,stable_b_RC,stable_b_RHA,stable_b_HPEM,stable_b_AMB
2021-12-21 12:50:00,48854.80071033917,train,RHA,,RHA,0.8707072058516394,path_directional_weak,path_pressure_rejection,path_directional_core,path_reversal_takeover,path_directional_core,path_reversal_takeover,path_directional_core,path_reversal_takeover,-1.0,0.7323570102575114,0.1819603470760394,0.06163072520349999,0.512534625688115,0.5972099592899135,0.8078194608008864,0.23974181351245935,0.0,0.46830066241375334,0.40049201201499995,0.383213843435,0.15172383899718325,2.393890641272378e-12,low cascade=0.938; directional pressure still exists=0.826; absorption=0.808; strict pressure rejection=0.597; pressure rejection=0.513,,,0.9047140406285943,,
2021-12-21 11:50:00,48850.295357004805,train,RHA,,RHA,0.866623495944018,path_directional_weak,path_pressure_rejection,path_directional_core,path_reversal_takeover,path_directional_core,path_reversal_takeover,path_directional_core,path_reversal_takeover,-1.0,0.7353811459024582,0.2130424507057583,0.1002318699815,0.48333012635028244,0.5728920983666732,0.7480066571552548,0.22526848369110963,0.0,0.611555871249547,0.6522748321,0.46915556939,0.15276868861703932,4.672096043378815e-13,low cascade=0.900; directional pressure still exists=0.828; absorption=0.748; strict pressure rejection=0.573; pressure rejection=0.483,,,0.9030061448928417,,
2021-12-21 10:50:00,48725.54691852455,train,RHA,,RHA,0.869384953057311,path_directional_weak,path_pressure_rejection,path_directional_core,path_reversal_takeover,path_directional_core,path_reversal_takeover,path_directional_core,path_reversal_takeover,-1.0,0.7388808571521419,0.2261842406612631,0.1068241682909927,0.47110785994309895,0.5678020156432236,0.73958568329673,0.21740326720624295,0.0,0.5695264712403032,0.641942579305,0.37114889056,0.15309229983919362,6.020184351029911e-14,low cascade=0.893; directional pressure still exists=0.830; absorption=0.740; strict pressure rejection=0.568; pressure rejection=0.471,,,0.9026437095302361,,
2021-12-21 09:50:00,48674.42167289787,train,RHA,,RHA,0.8770001369954222,path_directional_weak,path_reversal_takeover,path_directional_core,path_reversal_takeover,path_directional_core,path_reversal_takeover,path_directional_core,path_reversal_takeover,-1.0,0.7430963529572816,0.2123935460699235,0.11653220110812516,0.5280055394422054,0.6009156055154455,0.7792461724253359,0.2692819993111503,0.0,0.4336679076282056,0.4630238481,0.42453906614000003,0.15120780907615491,1.5792922525292852e-14,low cascade=0.883; directional pressure still exists=0.833; absorption=0.779; strict pressure rejection=0.601; pressure rejection=0.528,,,0.9018820313119105,,
2021-12-21 08:50:00,48711.30166122954,train,RHA,,RHA,0.8977138026968462,path_directional_core,path_reversal_takeover,path_directional_core,path_reversal_takeover,path_directional_core,path_reversal_takeover,path_directional_core,path_reversal_takeover,-1.0,0.7477873403559536,0.1846480525159873,0.06536935761219999,0.6172114311319692,0.652943332442106,0.8440994827094523,0.34003067489215416,0.0,0.38866489015743577,0.19049548506,0.540059664255,0.14887462560867906,3.802513859341161e-15,low cascade=0.935; absorption=0.844; directional pressure still exists=0.836; strict pressure rejection=0.653; pressure rejection=0.617,,,0.8991921245371888,,
2025-02-20 04:50:00,97264.6679741647,validation,RHA,,RHA,0.8795220127460395,path_directional_weak,path_reversal_takeover,path_directional_weak,path_reversal_takeover,path_directional_core,path_reversal_takeover,path_directional_core,path_pressure_rejection,-1.0,0.7431271422503543,0.1476665763814255,0.060492805681299985,0.5616726508993208,0.5798470187231777,0.6443829698815653,0.179694572783469,0.0,0.8800327654165414,0.7125607779450001,0.50991691997,0.0840154528548484,0.0002638261562817046,low cascade=0.940; directional pressure still exists=0.833; absorption=0.644; strict pressure rejection=0.580; pressure rejection=0.562,,,0.9005053765136786,,
2021-11-02 15:50:00,64165.31689939738,train,RHA,,RHA,0.8937882772659891,path_directional_core,path_reversal_takeover,path_directional_core,path_reversal_takeover,path_directional_core,path_reversal_takeover,path_directional_weak,path_reversal_takeover,-1.0,0.7152343985909622,0.8418810847244812,0.03169840796699999,0.6188375580145742,0.6145692093057052,0.7522870023315962,0.30608772334357487,0.0,0.3650527867046155,0.285245427171,0.58565819817,0.10004298816904318,0.008750000002391067,low cascade=0.968; directional pressure still exists=0.815; absorption=0.752; 1h shock against PLIE=0.636; pressure rejection=0.619,,,0.8962020170292184,,
2022-04-11 23:50:00,39506.75336961831,train,HPEM,,HPEM,0.9711309515377236,path_directional_core,path_cascade_transmission,path_directional_core,path_cascade_transmission,path_directional_core,path_cascade_transmission,path_directional_core,path_cascade_transmission,-1.0,0.7756262196803465,4.524276975535024,0.800793166817452,0.01714285714285714,0.028908720789235346,0.08710150553152243,0.32311460892342936,0.0,0.37848544174393983,0.07904607546200001,0.642760555085,0.06313190881315217,0.024999999999999967,strong entry/accel=1.000; strong liquidation pressure=0.966; directional PLIE/path=0.854; cascade/amplification=0.801; jump/volatility instability=0.603,,,,0.9749763323607118,
2024-08-05 12:50:00,49808.94364666618,train,HPEM,,HPEM,0.9723131931231888,path_directional_core,path_cascade_transmission,path_directional_core,path_cascade_transmission,path_directional_core,path_cascade_transmission,path_directional_core,path_cascade_transmission,-1.0,0.7370272833606529,2.141613867038222,0.7095669057158073,0.01714285714285714,0.034127827477154725,0.11149938240145299,0.3527559473079438,0.0,0.0,0.0078258856198,0.562831081345,0.015727958909307775,0.025000000000096972,strong liquidation pressure=0.961; directional PLIE/path=0.829; jump/volatility instability=0.766; cascade/amplification=0.710; 1h shock aligned with PLIE=0.646,,,,0.9735645449778155,
2024-08-05 13:50:00,52013.74023345297,train,HPEM,,HPEM,0.9665141083143161,path_directional_core,path_cascade_transmission,path_directional_core,path_cascade_transmission,path_directional_core,path_cascade_transmission,path_directional_core,path_cascade_transmission,-1.0,0.7325334177803574,1.824069593714807,0.7041811626264718,0.01714285714285714,0.04239087842479974,0.1453242530773699,0.25306184374002805,0.0,0.0,0.008231072008950001,0.46711379416,0.1724044005495351,0.02500000000118552,strong liquidation pressure=0.935; directional PLIE/path=0.826; jump/volatility instability=0.802; cascade/amplification=0.704; 1h shock aligned with PLIE=0.000,,,,0.9736571340176465,
